Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.768962042,0.484897131,0.638599182,0.758200265,0.848054597,0.872647771,1.018820182,0.88359397,0.78604191,0.621560777,0.858414754,0.614623774,0.501734663,0.87493333,0.823955178,0.747377252,0.944641108,1.144991806,0.925138338,1.676206846,1.668146601,2.236630504,3.082649186,3.424619998,4.558882273,3.700717442,3.486873195,3.009613616,2.37743454,3.09755887,2.917429489,2.42647339,3.503533713,3.439083799,2.260989759,3.237232045,3.527408429,3.431564572,3.171076215,3.246159563,3.810291873,3.538155269,
Timor-Leste,TLS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222738287,1.04965873,0,0.194584543,1.926729428,1.636684021,6.018840295,6.10140861,3.391413995,4.656684247,3.396622411,3.961496852,2.337342584,2.676346094,0.307278738,
Middle East & North Africa (IDA & IBRD countries),TMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.50404156,0.328215702,0.395572873,1.194639392,0.775716088,0.611714686,0.178745948,0.460422708,0.92377159,0.690582548,0.513375973,0.511561726,0.204672899,0.211361984,0.296702821,0.357475037,0.301947331,0.250341034,0.439238626,0.457710812,0.14301143,0.612954005,1.186328934,1.314598269,1.086089391,0.298425558,0.335418647,0.495204119,0.663602348,0.448996803,1.197820628,1.036743855,1.914111383,2.157511576,1.789702441,2.622747597,3.776397541,3.381289853,2.900922343,2.317932979,1.847225071,1.07092617,1.378816113,1.575981706,1.54138569,1.508252024,1.478476226,
Tonga,TON,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.117166717,0.120286363,,,,,,0.032603,0.216097051,0.260731196,0.060271312,0.026799421,0.163178563,0.174231312,0.271529152,0.893024884,1.572716535,1.434915699,0.507759341,0.129786899,-0.004961534,0.024224572,0.487143317,4.552400648,4.20903857,2.567665956,1.666385573,1.999921824,2.748040047,3.944066371,9.703214842,1.702448096,0.133258332,2.431059942,0.878070399,0.379725198,1.47911422,12.62500564,2.900989932,2.205280826,
South Asia (IDA & IBRD),TSA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.012418353,0.004482628,-0.010095703,0.035075939,0.075447018,0.086470117,0.102034056,0.079972388,0.027075096,0.040136233,0.088778321,0.084923768,0.119885313,0.088831384,0.131139654,0.135259035,0.109733632,0.198945667,0.300275294,0.375512826,0.626664338,0.679695653,0.903660663,0.646091056,0.522284041,0.71371791,0.91988045,0.958154829,0.622455809,0.83272203,1.053426459,2.171269957,2.181274314,3.375225914,2.37974106,1.545553136,1.789238584,1.208567414,1.421994787,1.563602723,1.851600393,1.737262972,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.404286645,1.249531845,0.968808131,0.870732229,1.22233865,0.89479821,0.756421237,0.558319857,0.545069988,0.374758276,0.066011444,0.602973678,0.582485813,0.382866399,0.467295622,0.494011879,0.286435169,0.507653373,0.565424969,1.05670152,0.406447597,0.731623211,0.514020719,0.874473732,1.234529016,1.370018227,1.309262223,2.40698741,2.145932838,2.711445369,1.897786192,4.580428329,3.014443179,3.005618529,2.141624485,2.899895456,2.067244502,3.109276746,3.671161521,3.648732313,2.255398274,2.702262233,2.403119889,2.355053714,2.377848155,2.691088613,2.557448441,
Trinidad and Tobago,TTO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,10.12350186,11.51932007,7.947342301,5.012227011,5.883992308,3.80559272,5.285309709,2.661692864,3.616543339,2.038783991,2.959374584,3.691079198,2.499872039,1.516127302,1.459418811,0.016047811,-0.303012746,0.690713293,1.398918978,3.444184401,2.1588746,3.190357558,3.270164936,8.121060492,10.43366623,5.609349895,6.17063297,17.41706087,12.07485755,9.447813943,8.332988117,9.460759606,11.18749309,7.149642864,7.51565755,5.879635792,4.805360293,3.835081506,10.04942262,3.698006443,2.47947143,0.214513785,-7.359779473,-4.291175697,2.565699394,1.516287979,-0.334792813,
Tunisia,TUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,2.431595472,1.825113492,1.529959469,0.684525847,2.682877928,3.507899288,4.183753515,2.205432839,1.372282204,1.282368229,0.71222455,0.945869342,0.600417378,0.771628234,0.620645309,0.959532829,3.39259638,3.84625648,2.763534384,1.466043368,1.2167962,1.634444652,2.980500468,1.524817399,3.496082709,2.04619204,3.414972179,1.965104976,1.898934921,2.208393023,9.424247727,3.894680644,5.797755001,3.509946165,3.029442784,0.94446648,3.450548867,2.288861147,2.153392275,2.248832025,1.652541168,
Turkey,TUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,0.179775716,0.255412349,0.019500729,0.046014769,0.052189645,0.083898168,0.026166864,0.13372744,0.085210108,0.074580549,0.188365012,0.147244852,0.165064419,0.1319219,0.389641206,0.618797161,0.453953303,0.539899819,0.532629453,0.353000461,0.465222434,0.522167204,0.397849726,0.42405325,0.340865375,0.305997671,0.359734117,1.673891519,0.453805521,0.545822464,0.688016608,2.000533283,3.653480206,3.26250001,2.597157389,1.331751256,1.178815078,1.943675753,1.559300229,1.356623623,1.373200818,2.041186189,1.424896739,
Tuvalu,TUV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.070547398,-0.063294432,-0.060190479,-0.054315634,-0.052278689,-0.046206682,-0.040894553,5.572095447,6.461273546,1.43049403,-0.302929437,3.322928116,0.87889042,0.724643712,0.688636144,0.651687052,
Tanzania,TZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073719625,0.132121672,0.000234811,0.000201752,0.264476121,0.480488362,1.108459134,2.282237875,2.310065686,2.054764377,1.843799172,5.32799319,4.549485345,5.289807345,3.660760512,2.730918188,3.450385113,5.5258233,2.165658368,2.704486983,5.054225638,3.333930961,5.77306825,3.628720992,4.604118217,4.708095165,3.470221936,3.51663528,2.884211554,
Uganda,UGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.333311104,-0.084638941,-0.797802817,0.305429418,0.080946882,0.088999812,0.083765783,0.02724359,0.081396184,0.093500543,0.321385816,,0.092766935,,,-0.113647136,,,0.072208471,-0.033355564,-0.137301402,0.030104803,0.104988425,1.695421005,2.210287867,2.105695143,2.001791578,2.791365385,3.189155246,2.337226332,2.59476175,2.593888371,2.988527292,3.190820333,3.72044058,4.213615704,6.479820608,6.44527613,5.118755092,4.631929852,2.694240313,4.432298576,5.210879778,4.455365425,3.878206545,1.990005042,2.170522069,
Ukraine,UKR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270481409,0.304652532,0.302571543,0.553782574,1.169260492,1.242263277,1.773979219,1.570582531,1.90329792,2.083698124,1.634707852,2.840447064,2.643216859,9.064101556,5.200779928,7.142005825,5.94469525,4.068148706,4.742923548,4.417145442,4.650663252,2.459765643,0.634440717,3.350508462,3.689270198,
Upper middle income,UMC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.714924497,0.399295033,0.528263954,0.647705549,0.544856007,0.671035703,0.809424905,0.631690574,0.559806305,0.512377446,0.545826345,0.438080051,0.357665688,0.706373552,0.735634344,0.717292099,1.048799947,1.268392026,1.671196896,2.080937235,2.038654024,2.295764236,2.966247895,3.067088915,3.421317511,3.025608755,3.214623177,2.940664495,2.714836212,3.046004394,3.352345122,3.583580322,4.020055205,3.666462205,2.494543752,3.273892653,3.222642737,2.717593654,2.900581802,2.435240502,2.388555545,2.166136918,
Uruguay,URY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.099667925,-0.029566217,-0.052068632,0.035062975,-0.00195589,0.639858314,0.085897505,1.604017992,2.623080474,3.000897368,2.848562698,0.439885264,-0.149256948,0.109754828,0.070099603,-0.166947806,0.629239631,0.680014119,0.56979256,0.446737964,0.446722403,0.288590417,0.087745473,0.676569936,0.884141497,0.811497222,0.666814008,0.527331393,0.646421115,0.981072956,1.15156664,1.485267576,1.321811334,3.343265008,2.577117366,4.760890859,7.703738639,5.803943918,7.053791444,5.061736215,5.43898761,5.608751841,11.79666765,1.318530687,6.450248332,4.593544668,-0.605003542,
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.117112997,0.074500972,0.105267344,0.14840233,0.215001695,0.151575886,0.173094509,0.139025317,0.248242043,0.330529154,0.591440015,0.784501563,0.372915802,0.287784655,0.612766176,0.46034563,0.771629716,1.200583054,1.099182904,1.206322082,0.810925299,0.375442801,0.30293767,0.746941509,0.631160848,0.754169461,1.068121643,1.226576245,1.969707238,2.99611081,3.403728947,1.614327257,0.99718388,0.967328574,1.693508915,1.056437259,2.12392017,2.348898836,2.260638966,1.066584255,1.733076403,1.658791259,1.549619613,1.726212183,1.366374936,2.793272936,2.574112827,
Uzbekistan,UZB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069544805,0.366439799,0.565928456,-0.179768967,0.645212527,1.131261325,0.931351445,0.709665611,0.542863133,0.726229698,0.674033133,0.81555177,1.467993801,1.339156863,1.002836918,3.160716907,2.407152308,2.499315532,4.160522695,3.561228773,1.086497309,1.090069435,1.001774967,0.097757073,0.098931919,
St. Vincent and the Grenadines,VCT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,-0.821763212,0.843924939,1.335918809,0.489780459,1.318574845,1.717716473,1.036845029,1.235909739,4.582233827,2.826600505,4.539062787,4.93263759,3.189590164,3.4910761,5.000825476,10.96721723,16.20890718,9.696176697,12.86448537,26.58951904,23.8081171,14.53634831,9.524931094,4.892650044,7.371605615,11.44950752,12.58415684,7.278959176,17.86003926,18.31862439,22.89858403,16.33101124,14.27105163,12.66382728,16.65415313,17.57262297,16.01912639,7.213803541,11.89926273,
"Venezuela, RB",VEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.179005662,1.442705897,-2.361384287,-0.431515441,-1.483493825,1.33531047,-2.456681761,-0.007098372,0.144314095,0.158121728,0.082067476,0.244138229,0.33568494,0.109497988,0.032090195,0.117371405,0.027213724,0.046312844,0.152323167,0.505699978,0.95900293,3.702485115,1.076131617,0.640008877,1.438147798,1.3149721,3.197887108,7.224772407,5.458156482,2.949675286,4.014829223,3.013735273,0.819216933,1.881114776,1.324104237,1.683732983,0.107915126,1.891788544,0.659274461,-0.344767329,0.40260364,1.85002511,1.307678984,0.5781573,0.235301767,,,
British Virgin Islands,VGB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00056759,0.00015188,0.028271245,0.0302079,0.064671902,2.78132276,3.9027968,4.803347775,7.027592565,11.93948283,8.585965855,9.713080637,8.270096758,6.141214403,4.922663457,4.16392408,3.977335462,3.992687051,3.666012292,3.544081073,3.390403646,3.616000904,8.654717714,9.663039055,7.168819875,6.9006118,5.481799304,5.370298997,5.19792941,4.940800273,6.106361156,6.138072368,
Vanuatu,VUT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,4.100325134,4.086907055,7.211401743,7.063993662,5.327732042,5.487052335,3.7395571,1.699722723,9.854508416,7.279645286,6.345823979,8.277406459,13.48785959,13.48656316,13.80682136,13.58484412,13.27260965,13.35036772,11.81494945,7.770980582,5.001270658,7.44668952,6.980397684,5.393122944,5.72745415,5.435894163,3.355164263,9.888326424,6.488107504,6.200174895,5.268415763,9.005281512,7.715426875,7.72525498,7.405853629,1.62784139,4.178327483,,
World,WLD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.494068405,0.475656935,0.428140888,0.499007778,0.508155346,0.492611034,0.357123555,0.394032608,0.418976952,0.454718445,0.519493951,0.637735999,0.510003425,0.436108659,0.49954235,0.460797405,0.597370848,0.795276858,0.847171658,0.992591322,0.90687425,0.647618675,0.61745843,0.835373064,0.888520196,1.058866769,1.175794277,1.485127919,2.196870999,2.982754374,4.357720564,2.39665219,2.145622475,1.816668461,2.226719435,3.26130099,4.172256699,5.269902748,3.754734016,2.164729699,2.73124057,3.015843695,2.719517302,2.560757063,2.200247995,3.040235693,2.924786845,
Samoa,WSM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.132295154,-0.089395205,0.009157431,0.449921757,-0.198122102,0.492328968,0.090214667,0.127486727,5.247829973,2.539865429,3.779202616,3.755927872,1.356863723,1.529801797,0.464169012,7.002349962,1.113248866,0.77269671,-0.448594013,0.51799712,0.555196161,0.804011245,0.590249154,0.813503114,4.312195393,1.238128995,7.125722516,1.759149461,-0.205984923,1.214507165,1.733457635,1.713661663,2.843453277,5.139805769,0.297476709,
Kosovo,XKX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.464027064,3.581424634,9.06802478,12.47990945,9.438100124,7.217611309,8.407612035,8.045452592,4.529011649,5.253218676,2.704707319,5.32964945,3.599140004,
"Yemen, Rep.",YEM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.317941578,4.763614789,11.10827476,16.82105961,0.379137272,-5.111782106,-1.038770634,-2.025138318,-3.468654179,-4.025597765,0.066410169,1.574386892,1.068914126,-0.756569252,1.034909643,-1.802918061,5.874574363,4.235676399,5.776963274,0.514120934,0.610357927,-1.582339168,-0.040231483,-0.33049641,-0.539237346,-0.040930835,-2.053620707,
South Africa,ZAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.81130098,1.27894079,0.53570229,0.093442595,1.89130752,0.493147294,0.050270646,-0.29987911,-0.233751996,-0.840538238,-0.01241202,0.072520769,0.398684826,0.07985441,0.477352941,-0.654029454,-0.061488674,-0.178436919,0.13389262,-0.156093293,-0.065530301,0.205040006,0.002495828,0.008406348,0.267909751,0.803050716,0.553079352,2.497306479,0.39944921,1.100278721,0.71048561,5.978861892,1.278469763,0.446850319,0.306381643,2.531168702,0.229310639,2.202693682,3.443051754,2.56529636,0.984090081,0.992925391,1.167208839,2.244354978,1.649485594,0.478932181,0.761598729,
Zambia,ZMB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.521562182,0.499110848,1.517757009,1.410490523,1.217233463,1.451120163,1.12862121,1.730165123,1.372017595,1.058487445,1.611176394,-0.991564813,0.976274581,0.799052903,0.627864531,2.257526266,1.702820291,3.282090521,2.512377121,4.093894297,6.170063526,1.015128567,1.414239664,9.605168157,1.093898095,2.547893087,3.255290716,4.819577319,5.596883537,4.758670801,3.379914273,3.541352382,7.11494945,7.078974814,5.851719252,4.284032189,4.827128722,9.418111673,5.240508113,4.532779776,8.53319779,4.725044132,6.78929864,7.487129706,5.553462171,7.481503019,7.477448208,
Zimbabwe,ZWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.990868144,1.002425144,0.877235765,0.92132796,0.837484889,0.660444156,0.67363349,-0.087416579,0.057890776,0.002838292,0.023202878,0.044262879,-0.009851458,-0.026716947,-0.039171093,0.050531809,0.119744266,-0.452539836,-0.230762893,-0.122862257,-0.138958362,0.032291753,0.221431698,0.425897783,0.502837235,1.655119106,0.945850735,1.583901353,6.940053217,0.860307485,0.346788446,0.056068825,0.408381026,0.06634551,0.149855353,1.786206014,0.734767827,1.301977507,1.168556906,1.217875121,1.208719803,2.845818916,2.456382232,2.414286728,2.975259802,2.448378616,2.06386661,
